Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU,NVIDIA Tesla,Pxx,6x Tesla P100-16GB,NVIDIA,Tesla P100 16GB (6-Way),Y,Y,55797,16500,14010,24,55,,,Green,96,658,1329,1750,2000,-770,715,1700,2200,267,1500,SLI,2.0,95,15,8-pin,RTX,10.9,11.5,90929,157610.0,4.15,4701.0,9743.0,0.033804,0.01013,505.80271111099995,0.032748,0.009282,500.80463019300026,0.059011,0.067456,855.3970615850002,0.040905,0.050465,850.4549654820005,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA Tesla P100 16GB (6-Way)
GPU,NVIDIA Tesla,Pxx,6x Tesla P4,NVIDIA,Tesla P4 (6-Way),Y,Y,24457,5994,4110,23,35,,,,48,628,1114,1435,1600,304,1502,2300,2700,250,450,SLI,1.5,95,15,,GTX,10.9,11.5,39299,68118.0,3.15,4701.0,9743.0,0.030172,0.028984,167.433366731,0.030296,0.02578,162.40231111100005,0.057004,0.02529,362.04951221199997,0.002961,0.010139,357.71646445700003,,,,,,,,,199,Prefabs/Generic/GPU,NVIDIA Tesla P4 (6-Way)
GPU,NVIDIA Tesla,Pxx,6x Tesla P40,NVIDIA,Tesla P40 (6-Way),Y,Y,43455,20700,17130,24,95,,,Green,144,1262,1531,1650,1800,-198,1251,2200,2700,267,1500,SLI,2.0,95,15,6-pin,RTX,10.9,11.5,70632,122429.0,3.6,4701.0,9743.0,0.033804,0.01013,370.1326,0.032748,0.009282,365.12679999999995,0.099011,0.052456,558.1043007280008,0.070905,0.046465,553.102911111,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1060,NVIDIA Tesla P40 (6-Way)
GPU,NVIDIA Tesla,Pxx,6x Tesla P6,NVIDIA,Tesla P6 (6-Way),Y,Y,35848,10194,7194,25,25,,,,96,1212,1506,1650,1800,404,1502,2200,2600,267,540,SLI,1.5,95,15,,GTX,10.9,11.5,57991,100518.0,3.35,4701.0,9743.0,0.030172,0.028984,269.50898498100025,0.030296,0.02578,264.50898491100014,0.137004,0.07529,333.010622222,0.105961,0.060139,328.0110130200003,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Tesla P6 (6-Way)
GPU,NVIDIA Tesla,Txx,6x Tesla T4,NVIDIA,Tesla T4 (6-Way),Y,Y,61865,11994,8094,31,35,,,,96,1380,1590,1700,1800,600,1250,1650,1900,169,420,SLI,1.5,95,10,,RTX,13.3,13.0,100778,174681.0,5.2,1124.0,3100.0,0.040141,0.045807,497.57630311099996,0.03975,0.043393,492.9525585589999,0.067141,0.065807,878.7528079999997,0.06575,0.067393,873.726967,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Tesla T4 (6-Way)
GPU,NVIDIA Tesla,Vxx,6x Tesla V100-16GB,NVIDIA,Tesla V100 16GB (6-Way),Y,Y,72347,37500,21300,29,25,,,Green,96,860,1380,1722,1900,250,1025,1500,1800,267,1500,SLI,2.0,95,20,8-pin,RTX,13.3,13.0,117756,204110.0,4.8,1124.0,3100.0,0.149184,0.178357,334.78878713200015,0.145342,0.177908,329.724111111,0.188195,0.198357,813.3921488840009,0.168342,0.169342,808.3918687370001,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Tesla V100 16GB (6-Way)
GPU,NVIDIA Tesla,Vxx,6x Tesla V100-32GB,NVIDIA,Tesla V100 32GB (6-Way),Y,Y,86236,51900,36810,28,95,,,Green,192,860,1380,1715,1900,450,1025,1350,1600,267,1500,SLI,2.0,95,20,8-pin,RTX,13.3,13.0,140533,243591.0,5.3,1124.0,3100.0,0.149184,0.178357,473.6740447960003,0.145342,0.177908,468.594111111,0.188195,0.198357,1054.0070565140009,0.168342,0.169342,1049.0017643730012,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Tesla V100 32GB (6-Way)
GPU,NVIDIA Tesla,Vxx,6x Tesla V100-32GB,NVIDIA,Tesla V100S 32GB (6-Way),Y,Y,92982,59100,42810,30,25,,,Green,192,1094,1597,1897,2100,212,1106,1650,2000,267,1800,SLI,2.0,95,20,8-pin + 6-pin,RTX,13.3,13.0,151536,262662.0,4.9,1124.0,3100.0,0.049184,0.078357,764.6136111119998,0.045342,0.077908,759.6717633080001,0.110195,0.150357,1267.9775401149996,0.105342,0.146342,1262.948467815001,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080Ti,NVIDIA Tesla V100S 32GB (6-Way)
GPU,NVIDIA Tesla,Axx,8x Tesla A10,NVIDIA,Tesla A10 (8-Way),Y,Y,88956,71992,57240,36,26,,PC,Green,192,1290,1695,1905,2100,826,1563,2000,2300,229,1200,SLI,2.0,95,20,8-pin,0,11.4,11.5,144607,306041.0,0.0,7247.0,0.0,0.0781,0.028375,712.8332611110002,0.072342,0.027908,707.8332636550002,0.0875,0.09951,1566.1862149600024,0.0872,0.098355,1560.6580839749997,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2060,NVIDIA Tesla A10 (8-Way)
GPU,NVIDIA Tesla,Axx,8x Tesla A100 40GB,NVIDIA,Tesla A100 40GB (8-Way),Y,Y,132023,135992,85592,37,50,,,Green,320,1020,1410,1660,1800,-670,1215,2430,3100,269,2000,SLI,2.0,95,25,8-pin + 8-pin,RTX 3000,9.5,10.0,214570,454109.0,3.781843706130089,14164.0,25810.0,0.1281,0.118375,995.7911831270003,0.115342,0.117908,990.7911111109999,0.10575,0.11051,2434.222689147998,0.193655,0.099355,2428.5234277120016,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2080Ti,NVIDIA Tesla A100 40GB (8-Way)
GPU,NVIDIA Tesla,Axx,8x Tesla A100 80GB,NVIDIA,Tesla A100 80GB (8-Way),Y,Y,148774,159992,95600,37,50,,,Green,640,820,1410,1785,2000,-314,1593,2830,3500,269,2400,SLI,2.0,95,25,8-pin + 8-pin,RTX 3000,9.5,10.0,243198,514696.0,3.781843706130089,14164.0,25810.0,0.1581,0.128375,1060.3244058300008,0.155342,0.127908,1055.3241111110005,0.10575,0.11051,2763.451687918002,0.193655,0.099355,2758.4843019779987,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2080Ti,NVIDIA Tesla A100 80GB (8-Way)
GPU,NVIDIA Tesla,Axx,8x Tesla A16,NVIDIA,Tesla A16 (8-Way),Y,Y,115930,95992,73240,36,70,,PC,Green,128,1290,1695,1935,2100,826,1563,2035,2300,229,2000,SLI,2.0,95,20,8-pin,0,11.4,11.5,188843,399661.0,0.0,7247.0,0.0,0.0881,0.038375,949.9938651230012,0.082342,0.037908,944.944869791,0.0975,0.10951,2104.223574962,0.0972,0.108355,2099.1627225370007,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2070,NVIDIA Tesla A16 (8-Way)
GPU,NVIDIA Tesla,Axx,8x Tesla A30,NVIDIA,Tesla A30 (8-Way),Y,Y,116855,111992,89240,37,20,,PC,Green,192,780,1440,1855,2100,330,1215,1755,2100,229,1320,SLI,2.0,95,25,8-pin,0,11.4,11.5,190499,403165.0,0.0,7247.0,0.0,0.0881,0.038375,995.060474438,0.082342,0.037908,990.060411111,0.0975,0.08951,2212.2899686200008,0.0972,0.088355,2207.8903046609967,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2070,NVIDIA Tesla A30 (8-Way)
GPU,NVIDIA Tesla,Axx,8x Tesla A40,NVIDIA,Tesla A40 (8-Way),Y,Y,129249,119992,97240,37,40,,PC,Green,384,1310,1755,2000,2200,1224,1812,2150,2400,267,1320,SLI,2.0,95,30,8-pin + 6-pin,RTX 3000,11.4,11.5,210943,446432.0,0.0,7247.0,0.0,0.0981,0.058375,1014.5514426240004,0.094342,0.057908,1009.5439045690005,0.1075,0.10951,2338.834404105002,0.1072,0.108355,2333.8988824850007,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2080,NVIDIA Tesla A40 (8-Way)
GPU,NVIDIA Tesla,Dxx,8x Tesla D100 40GB,NVIDIA,Tesla D100 40GB (8-Way),Y,Y,146433,175992,151992,38,50,,,,384,1220,1610,1835,2000,-630,1285,2500,3200,268,2400,SLI,2.0,95,25,8-pin + 8-pin,RTX 3000,9.5,10.0,238523,504802.0,3.781843706130089,14164.0,25810.0,0.1481,0.138375,1048.0802101100005,0.135342,0.142908,1043.0802101110003,0.17575,0.13051,2655.0869602500006,0.153655,0.119355,2650.1057643509985,,,,,,,,,199,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA Tesla D100 40GB (8-Way)
GPU,NVIDIA Tesla,Dxx,8x Tesla D100 80GB,NVIDIA,Tesla D100 80GB (8-Way),Y,Y,163081,207992,183992,39,90,,,,640,1120,1610,1900,2100,236,1668,2615,3100,268,2800,SLI,2.0,95,30,8-pin + 8-pin,RTX 3000,9.5,10.0,265971,562892.0,3.781843706130089,14164.0,25810.0,0.1481,0.138375,1161.5633875810013,0.135342,0.142908,1156.5633872219996,0.20575,0.16051,2854.0277411360016,0.191655,0.152355,2849.075811528999,,,,,,,,,199,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA Tesla D100 80GB (8-Way)
GPU,NVIDIA Tesla,Mx000,8x Tesla M4,NVIDIA,Tesla M4 (8-Way),Y,Y,14063,4520,3080,24,35,,,,32,544,1072,1400,1600,750,1375,1785,2000,145,400,SLI,2.0,85,30,,GTX,10.9,11.0,22281,47154.0,1.947889182,6741.0,14724.0,0.030172,0.028984,68.44012208100004,0.030296,0.02578,63.47114872300002,0.065904,0.021692,196.06140784799993,0.056961,0.019359,191.36264602800023,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1050Ti_Gaming,NVIDIA Tesla M4 (8-Way)
GPU,NVIDIA Tesla,Mx000,8x Tesla M40,NVIDIA,Tesla M40 (8-Way),Y,Y,47748,12552,10568,24,35,,,,96,628,1114,1435,1600,1004,1502,1815,2000,267,2000,SLI,2.0,85,30,8-pin + 8-pin,GTX,10.9,11.0,77506,164030.0,1.947889182,6741.0,14724.0,0.030172,0.028984,400.33850225500026,0.030296,0.02578,395.33874262700016,0.073904,0.035692,873.5885133429997,0.068961,0.030359,868.5885157310009,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GeforceGTX1070,NVIDIA Tesla M40 (8-Way)
GPU,NVIDIA Tesla,Mx000,8x Tesla M60,NVIDIA,Tesla M60 (8-Way),Y,Y,52039,15992,14168,24,35,,,,128,656,1178,1500,1700,606,1253,1653,1900,267,2400,SLI,2.0,85,40,8-pin + 8-pin,GTX,10.9,11.0,84611,179069.0,1.947889182,6741.0,14724.0,0.030172,0.028984,448.5333740950003,0.030296,0.02578,443.5337059080001,0.092904,0.050692,926.5152350700006,0.088961,0.046359,921.5152331130002,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GeforceGTX1070,NVIDIA Tesla M60 (8-Way)
GPU,NVIDIA Tesla,Pxx,8x Tesla P100-12GB,NVIDIA,Tesla P100 12GB (8-Way),Y,Y,61622,20000,16920,24,40,,,Green,96,658,1329,1750,2000,-770,715,1675,2200,267,2000,SLI,2.0,95,15,8-pin,RTX,10.9,11.5,100486,212664.0,3.85,4701.0,9743.0,0.033804,0.01013,564.052243824,0.032748,0.009282,559.0991534880003,0.059011,0.067456,1191.0076390520005,0.040905,0.050465,1186.0085721739995,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA Tesla P100 12GB (8-Way)
GPU,NVIDIA Tesla,Pxx,8x Tesla P100-16GB,NVIDIA,Tesla P100 16GB (8-Way),Y,Y,70171,22000,18680,24,80,,,Green,128,658,1329,1750,2000,-770,715,1700,2200,267,2000,SLI,2.0,95,15,8-pin,RTX,10.9,11.5,114501,242326.0,4.15,4701.0,9743.0,0.033804,0.01013,649.5462242060007,0.032748,0.009282,644.5157413040001,0.059011,0.067456,1372.11723444,0.040905,0.050465,1366.5660765930004,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA Tesla P100 16GB (8-Way)
GPU,NVIDIA Tesla,Pxx,8x Tesla P4,NVIDIA,Tesla P4 (8-Way),Y,Y,30666,7992,5480,23,60,,,,64,628,1114,1435,1600,304,1502,2300,2700,250,600,SLI,1.5,95,15,,GTX,10.9,11.5,49487,104732.0,3.15,4701.0,9743.0,0.030172,0.028984,229.51907794199997,0.030296,0.02578,224.5190833130002,0.057004,0.02529,584.116623333,0.002961,0.010139,579.1167926310005,,,,,,,,,199,Prefabs/Generic/GPU,NVIDIA Tesla P4 (8-Way)
GPU,NVIDIA Tesla,Pxx,8x Tesla P40,NVIDIA,Tesla P40 (8-Way),Y,Y,54617,27600,22840,25,20,,,Green,192,1262,1531,1650,1800,-198,1251,2200,2700,267,2000,SLI,2.0,95,15,6-pin,RTX,10.9,11.5,88943,188235.0,3.6,4701.0,9743.0,0.033804,0.01013,481.74371111099987,0.032748,0.009282,476.804974103,0.099011,0.052456,958.9997544120012,0.070905,0.046465,953.9997222220001,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1060,NVIDIA Tesla P40 (8-Way)
GPU,NVIDIA Tesla,Pxx,8x Tesla P6,NVIDIA,Tesla P6 (8-Way),Y,Y,45013,13592,9592,25,50,,,,128,1212,1506,1650,1800,404,1502,2200,2600,267,720,SLI,1.5,95,15,,GTX,10.9,11.5,73025,154547.0,3.35,4701.0,9743.0,0.030172,0.028984,361.16609610200027,0.030296,0.02578,356.16637109100026,0.137004,0.07529,661.6703434329999,0.105961,0.060139,656.6703935360006,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Tesla P6 (8-Way)
GPU,NVIDIA Tesla,Txx,8x Tesla T4,NVIDIA,Tesla T4 (8-Way),Y,Y,77814,15992,10792,31,60,,,,128,1380,1590,1700,1800,600,1250,1650,1900,169,560,SLI,1.5,95,10,,RTX,13.3,13.0,126903,268573.0,5.2,1124.0,3100.0,0.040141,0.045807,657.0595481120004,0.03975,0.043393,652.0595481130002,0.067141,0.065807,1451.2460734030008,0.06575,0.067393,1446.246073111,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Tesla T4 (8-Way)
GPU,NVIDIA Tesla,Vxx,8x Tesla V100-16GB,NVIDIA,Tesla V100 16GB (8-Way),Y,Y,90957,50000,28400,29,50,,,Green,128,860,1380,1722,1900,250,1025,1500,1800,267,2000,SLI,2.0,95,20,8-pin,RTX,13.3,13.0,148282,313820.0,4.8,1124.0,3100.0,0.149184,0.178357,520.8818082430005,0.145342,0.177908,515.881808714,0.188195,0.198357,1482.0832599950013,0.168342,0.169342,1477.0859074420016,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Tesla V100 16GB (8-Way)
GPU,NVIDIA Tesla,Vxx,8x Tesla V100-32GB,NVIDIA,Tesla V100 32GB (8-Way),Y,Y,108446,69200,49080,29,20,,,Green,256,860,1380,1715,1900,450,1025,1350,1600,267,2000,SLI,2.0,95,20,8-pin,RTX,13.3,13.0,176965,374522.0,5.3,1124.0,3100.0,0.149184,0.178357,695.7729559070003,0.145342,0.177908,690.7729632620004,0.188195,0.198357,1852.1181676250008,0.168342,0.169342,1847.1549687410018,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Tesla V100 32GB (8-Way)
GPU,NVIDIA Tesla,Vxx,8x Tesla V100-32GB,NVIDIA,Tesla V100S 32GB (8-Way),Y,Y,116937,78800,57080,30,50,,,Green,256,1094,1597,1897,2100,212,1106,1650,2000,267,2400,SLI,2.0,95,20,8-pin + 6-pin,RTX,13.3,13.0,190819,403843.0,4.9,1124.0,3100.0,0.049184,0.078357,1004.1647222229997,0.045342,0.077908,999.1672607200006,0.110195,0.150357,2128.788651226,0.105342,0.146342,2123.824058317,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080Ti,NVIDIA Tesla V100S 32GB (8-Way)
GPU,NVIDIA GeForce,GTX TITAN X,GeForce GTX TITAN X,MSI,GeForce GTX TITAN X 12G GOLDEN EDITION,Y,Y,4319,865,672,5,1,,,White,12,1008,1304,1500,1600,1348,1774,2025,2200,277,250,SLI,2.0,95,30,8-pin + 6-pin,GTX,11.0,11.0,6183,15453.0,1.9611294462779612,6207.0,12268.0,0.0241,0.004619,3.57611,0.02254,0.003327,-1.83912,0.025497,0.008065,56.52487000000002,0.021446,0.003844,51.294500000000006,,,,,,,,,199,Prefabs/GPU/MSI/MSI_GTX_980TiG6G_GoldEdition,MSI GeForce GTX TITAN X 12G GOLDEN EDITION
GPU,NVIDIA Quadro,Vx000,Quadro GV100,NVIDIA,Quadro GV100,Y,Y,8085,6500,3750,26,35,,,,32,1154,1627,1900,2100,-98,1001,1696,2100,267,250,SLI,2.0,95,35,8-pin,RTX,7.0,7.0,12711,33110.0,5.0,35521.0,75671.0,0.049184,0.008357,-7.5375,0.045342,0.007908,-7.257,0.08571,0.119504,-33.921,0.080653,0.089351,-37.674,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1080_Gaming,NVIDIA Quadro GV100
GPU,NVIDIA Quadro,Vx000,Quadro GV100,RED Digital Cinema,ROCKET (Quadro GV100),Y,Y,0,3250,1875,26,35,,,,32,1464,1632,1700,1800,312,1006,1446,1700,147,175,SLI,1.5,95,35,,,7.0,7.0,0,0.0,5.0,35521.0,75671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,199,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (Quadro GV100)
GPU,NVIDIA Quadro,Vx000,Quadro GV100,RED Digital Cinema,ROCKET-X (Quadro GV100),Y,Y,0,3900,2250,26,35,,,,32,1364,1632,1750,1900,212,1006,1496,1800,280,200,SLI,2.0,95,35,8-pin + 6-pin,,7.0,7.0,0,0.0,5.0,35521.0,75671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,199,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (Quadro GV100)
GPU - Water,NVIDIA Quadro,Vx000,Quadro GV100,NVIDIA,Quadro GV100 | Alphacool Eisblock GPX-N Acetal M02,Y,Y,8965,6750,4000,26,85,,,,32,878,1789,2375,2700,-498,1101,2120,2700,267,275,SLI,2.0,95,70,8-pin + 8-pin,RTX,7.0,7.0,14098,37009.0,5.0,,,0.049184,0.008357,-7.5375,0.045342,0.007908,-7.257,0.08571,0.119504,-33.921,0.080653,0.089351,-37.674,2325.0,2070.0,5.0,5.0,,,,,199,Prefabs/GPU/Alphacool/GPU_Alphacool_Eisblock_GPXN_Acetal_NvidiaGeforceRTX_2080Ti_M02,NVIDIA Quadro GV100 | Alphacool Eisblock GPX-N Acetal M02
GPU - Water,NVIDIA Quadro,Vx000,Quadro GV100,NVIDIA,Quadro GV100 ENTHUSIAST-ED | Alphacool Eisblock GPX-N Plexi M02,Y,Y,11176,7150,4400,27,35,,,RGB,32,492,2196,3325,3900,-1098,1351,2968,3800,267,325,SLI,2.0,95,185,8-pin + 8-pin,RTX,7.0,7.0,17580,46783.0,5.0,,,0.049184,0.008357,-7.5375,0.045342,0.007908,-7.257,0.08571,0.119504,-33.921,0.080653,0.089351,-37.674,3275.0,2918.0,5.0,5.0,,,,,199,Prefabs/GPU/Alphacool/GPU_Alphacool_Eisblock_GPXNPlexi_NvidiaGeforceRTX_2080Ti_M01,NVIDIA Quadro GV100 ENTHUSIAST-ED | Alphacool Eisblock GPX-N Plexi M02
GPU - Water,NVIDIA Quadro,Vx000,Quadro GV100,NVIDIA,Quadro GV100 ENTHUSIAST-ED. | Alphacool NexXxoS GPX M10,Y,,9216,7650,4900,27,1,,,RGB,32,-30,1785,2950,3600,-750,1425,2850,3600,291,335,SLI,2.0,101,75,8-pin,RTX,8.8,,14499,42397.0,5.1,,,0.049184,0.008357,-7.5375,0.045342,0.007908,-7.257,0.08571,0.119504,-33.921,0.080653,0.089351,-37.674,2560.0,2445.0,7.5,8.0,,,,,199,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA Quadro GV100 ENTHUSIAST-ED. | Alphacool NexXxoS GPX M10
GPU - Water,NVIDIA Quadro,Vx000,Quadro GV100,NVIDIA,Quadro GV100 LN2-Ready | Alphacool NexXxoS GPX M10,Y,Y,12501,7800,5050,28,1,,,,32,-1220,2440,4845,6100,-2798,1501,4324,5800,500,500,SLI,2.0,95,185,8-pin,RTX,7.0,7.0,19668,52644.0,5.0,,,0.049184,0.008357,-7.5375,0.045342,0.007908,-7.257,0.08571,0.119504,-33.921,0.080653,0.089351,-37.674,4795.0,4274.0,5.0,5.0,,,,,199,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA Quadro GV100 LN2-Ready | Alphacool NexXxoS GPX M10
GPU - Water,NVIDIA Quadro,Vx000,Quadro GV100,NVIDIA,Quadro GV100 LN2-READY | EKWB EK-FC Plexi,Y,,13265,8950,6200,27,35,,,,32,-3700,2400,6450,8500,-1800,2650,5550,7100,500,545,SLI,2.0,106,150,8-pin + 6-pin,RTX,8.8,,20890,71399.0,5.6,,,0.049184,0.008357,-7.5375,0.045342,0.007908,-7.257,0.08571,0.119504,-33.921,0.080653,0.089351,-37.674,6350.0,5450.0,7.5,13.0,,,,,199,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA Quadro GV100 LN2-READY | EKWB EK-FC Plexi
GPU,NVIDIA Quadro,Mx000,Quadro M2000,NVIDIA,Quadro M2000,Y,Y,2024,365,244,6,1,,,,4,326,1163,1695,2000,1106,1653,2000,2200,147,75,,1.5,85,25,,GTX,11.6,11.6,2385,0.0,1.947889182,2278.0,4221.0,0.017248,0.016908,-27.7608479160824,0.013101,0.016258,-30.76184791608237,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,199,Prefabs/Generic/GPU,NVIDIA Quadro M2000
GPU,NVIDIA Quadro,Mx000,Quadro M4000,NVIDIA,Quadro M4000,Y,Y,3356,685,535,6,25,,,,8,46,773,1215,1500,704,1502,2000,2300,147,120,SLI,1.5,85,25,,GTX,10.9,11.0,4702,11533.0,1.947889182,6741.0,14724.0,0.030172,0.028984,-33.288799999999995,0.030296,0.02578,-37.11271,0.022904,0.00529,53.03039999999998,0.015961,0.002139,48.021799999999985,,,,,,,,,199,Prefabs/Generic/GPU,NVIDIA Quadro M4000
GPU,NVIDIA Quadro,Mx000,Quadro M5000,NVIDIA,Quadro M5000,Y,Y,4022,950,752,6,65,,,,8,476,1038,1375,1600,1006,1653,2035,2300,267,150,SLI,2.0,85,25,8-pin,GTX,10.9,11.0,5737,14514.0,1.947889182,6741.0,14724.0,0.030172,0.028984,-39.00088,0.030296,0.02578,-43.11271,0.022904,0.03529,19.73039999999997,0.015961,0.028359,14.808799999999984,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA Quadro M5000
GPU,NVIDIA Quadro,Mx000,Quadro M6000,NVIDIA,Quadro M6000,Y,Y,4652,1199,952,6,95,,,,12,628,1114,1375,1600,1006,1653,2035,2300,267,250,SLI,2.0,85,25,8-pin,GTX,10.9,11.0,6660,18389.0,1.947889182,6741.0,14724.0,0.030172,0.028984,-35.00088,0.030296,0.02578,-40.33271,0.060904,0.033292,-3.1796000000000455,0.056961,0.030359,-8.1712,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Quadro M6000
GPU,NVIDIA Quadro,Mx000,Quadro M6000 24GB,NVIDIA,Quadro M6000 24GB,Y,Y,4865,1499,1285,7,20,,,,24,628,1114,1400,1600,1006,1653,2050,2300,267,250,SLI,2.0,85,30,8-pin + 6-pin,GTX,10.9,11.0,7149,19915.0,1.947889182,6741.0,14724.0,0.030172,0.028984,-32.87088,0.030296,0.02578,-36.87088,0.090904,0.045292,-48.029600000000045,0.086961,0.043359,-53.121199999999995,,,,,,,,,199,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080Ti,NVIDIA Quadro M6000 24GB
GPU,NVIDIA Quadro,Px000,Quadro P1000,NVIDIA,Quadro P1000,Y,Y,1804,300,115,18,50,,,,4,732,1266,1580,1800,606,1253,1650,1900,147,47,,1.5,85,25,,GTX,11.6,11.6,1927,0.0,1.947889182,2278.0,4221.0,0.017248,0.016908,-24.97684791608238,0.012101,0.011258,-20.708569,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Quadro P1000
GPU,NVIDIA Quadro,Px000,Quadro P2000,NVIDIA,Quadro P2000,Y,Y,2459,450,185,19,25,,,,5,1060,1480,1750,1900,1304,1752,2000,2200,147,75,,1.0,85,25,,GTX,11.0,11.0,4168,0.0,1.947889182,4410.0,6523.0,0.022399,0.023825,-50.29588769280763,0.025958,0.022889,-52.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,199,Prefabs/GPU/GigaByte/GigaByte_GTX1030,NVIDIA Quadro P2000
GPU,NVIDIA Quadro,Px000,Quadro P400,NVIDIA,Quadro P400,Y,Y,1571,150,95,18,50,,,,2,1104,1252,1350,1400,604,1002,1220,1400,147,30,,1.5,85,25,,GTX,11.6,11.6,1569,0.0,1.947889182,2278.0,4221.0,0.017248,0.016908,-22.81684791608238,0.013101,0.016258,-25.81684791608238,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,199,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Quadro P400
